ID,STATE_CODE,CITY,LAT,LONG,POP
4090208,AL,Sims Chapel,31.21962,-88.14862,153
4090262,AL,Sipsey,33.82483,-87.08611,426
4090386,AL,Skyline,34.81397,-86.11526,839
4090470,AL,Slocomb,31.10823,-85.59438,1972
4090684,AL,Smiths Station,32.54014,-85.09855,5300
4090700,AL,Smoke Rise,33.89177,-86.82027,1825
4090747,AL,Snead,34.11954,-86.39554,843
4090853,AL,Somerville,34.47338,-86.7987,716
4091006,AL,South Vinemont,34.23899,-86.86445,757
4091058,AL,Southside,33.92454,-86.02247,8572
4091136,AL,Spanish Fort,30.67491,-87.91527,8065
4091338,AL,Spring Garden,33.97288,-85.55385,238
4091542,AL,Springville,33.77505,-86.47191,4198
4091553,AL,Spruce Pine,34.39204,-87.72642,222
4091611,AL,Standing Rock,33.07984,-85.253,168
4091755,AL,Steele,33.93982,-86.20164,1078
4091847,AL,Sterrett,33.44872,-86.47998,712
4091859,AL,Stevenson,34.86869,-85.83942,1991
4091923,AL,Stewartville,33.07929,-86.24442,1767
4092267,AL,Sulligent,33.90177,-88.13448,1844
4092333,AL,Sumiton,33.75566,-87.05,2418
4092347,AL,Summerdale,30.4877,-87.69971,1128
4092589,AL,Sweet Water,32.09737,-87.86751,246
4092671,AL,Sylacauga,33.17317,-86.25164,12657
4092689,AL,Sylvan Springs,33.51566,-87.01499,1524
4092692,AL,Sylvania,34.56231,-85.81247,1854
4092788,AL,Talladega,33.43594,-86.1058,15709
4092817,AL,Talladega Springs,33.12151,-86.44331,163
4092853,AL,Tallassee,32.53597,-85.89329,4778
4092970,AL,Tarrant,33.58344,-86.77277,6210
4093048,AL,Taylor,31.1649,-85.46827,2402
4093050,AL,Taylor,31.97543,-86.2333,1946
4093399,AL,Theodore,30.54769,-88.17528,6130
4093487,AL,Thomaston,32.26667,-87.62546,398
4093488,AL,Thomasville,31.91349,-87.73584,4051
4093619,AL,Thorsby,32.91568,-86.71582,2044
4093697,AL,Tibbie,31.36211,-88.24862,41
4093753,AL,Tillmans Corner,30.59019,-88.17084,17398
4093897,AL,Town Creek,34.6812,-87.40613,1065
4093954,AL,Toxey,31.91293,-88.30946,131
4093961,AL,Trafford,33.81816,-86.74277,634
4094025,AL,Triana,34.5862,-86.73333,525
4094048,AL,Trinity,34.60676,-87.08835,2157
4094163,AL,Troy,31.80877,-85.96995,18853
4094212,AL,Trussville,33.61983,-86.60888,21023
4094455,AL,Tuscaloosa,33.20984,-87.56917,98332
4094484,AL,Tuscumbia,34.7312,-87.70253,8474
4094490,AL,Tuskegee,32.42415,-85.69096,8817
4094655,AL,Union,32.98818,-87.91502,223
4094803,AL,Union Grove,34.40176,-86.44915,79
4094975,AL,Union Springs,32.14432,-85.71495,3919
4094997,AL,Uniontown,32.44958,-87.51417,2415
4095185,AL,Uriah,31.30517,-87.50221,294
4095186,AL,Valley,32.81874,-85.17939,9464
4095213,AL,Valley Grande,32.50902,-86.98749,3849
4095233,AL,Valley Head,34.56897,-85.61497,550
4095288,AL,Vandiver,33.47066,-86.51332,1135
4095294,AL,Vance,33.17428,-87.23361,1513
4095392,AL,Vernon,33.75705,-88.10892,1895
4095415,AL,Vestavia Hills,33.44872,-86.78777,34174
4095516,AL,Vina,34.37649,-88.05865,357
4095522,AL,Vincent,33.38455,-86.41192,2120
4095536,AL,Vinegar Bend,31.26378,-88.34474,192
4095595,AL,Vredenburgh,31.82849,-87.32166,295
4096021,AL,Wadley,33.12289,-85.56968,738
4096076,AL,Waldo,33.38039,-86.02691,278
4096248,AL,Walnut Grove,34.06565,-86.30637,685
4096404,AL,Warrior,33.81427,-86.80944,3199
4096497,AL,Waterloo,34.91814,-88.0642,200
4096607,AL,Waverly,32.73541,-85.57912,148
4096645,AL,Weaver,33.75205,-85.81135,3091
4096678,AL,Webb,31.26045,-85.27327,1413
4096712,AL,Wedowee,33.309,-85.48467,809
4096863,AL,Weogufka,33.01651,-86.3122,282
4096956,AL,West Blocton,33.11817,-87.125,1261
4097071,AL,West Jefferson,33.64927,-87.06861,336
4097095,AL,West Point,34.23871,-86.95917,593
4097206,AL,Weston,34.15982,-88.03198,384
4097211,AL,Westover,33.34955,-86.53582,1473
4097257,AL,Wetumpka,32.54374,-86.21191,7994
4097283,AL,Whatley,31.65071,-87.705,150
4097406,AL,White Hall,32.32708,-86.71192,811
4097459,AL,White Plains,33.74732,-85.68913,811
4097588,AL,Whitesboro,34.16343,-86.06942,2138
4098005,AL,Wilmer,30.82324,-88.3614,597
4098110,AL,Wilsonville,33.23428,-86.48359,1980
4098161,AL,Winfield,33.92899,-87.81725,4570
4098388,AL,Woodland,32.52986,-85.77273,202
4098389,AL,Woodland,33.37428,-85.39967,183
4098518,AL,Woodstock,33.20678,-87.15,1547
4098527,AL,Woodville,34.62787,-86.27443,735
4098720,AL,Yellow Bluff,31.96765,-87.46805,188
4098776,AL,York,32.48625,-88.29642,2399
4099116,AR,Adona,35.03814,-92.89795,204
4099194,AR,Alexander,34.62954,-92.44127,2848
4099224,AR,Alicia,35.89313,-91.0829,119
4099293,AR,Allport,34.54204,-91.78402,114
4099296,AR,Alma,35.47787,-94.22188,5575
4099313,AR,Almyra,34.40621,-91.40957,274
4099318,AR,Alpena,36.29479,-93.29213,394
4099347,AR,Altheimer,34.31926,-91.84736,894
4099350,AR,Altus,35.4462,-93.76242,730
4099369,AR,Amagon,35.56202,-91.1104,93
4099390,AR,Amity,34.26482,-93.46102,702
4099489,AR,Anthonyville,35.03954,-90.34093,151
4099573,AR,Antoine,34.03622,-93.42073,112
4099647,AR,Arkadelphia,34.12093,-93.05378,10745
4099673,AR,Arkansas City,33.60872,-91.20678,327
4099837,AR,Ash Flat,36.22396,-91.60848,1064
4099852,AR,Ashdown,33.67429,-94.13131,4479
4099932,AR,Atkins,35.24647,-92.93656,3051
4099952,AR,Augusta,35.28231,-91.36541,2051
4099974,AR,Austin,34.99842,-91.98376,3383
4100003,AR,Aubrey,34.71676,-90.90039,155
4100008,AR,Avoca,36.40202,-94.07076,512
4100028,AR,Avilla,34.68259,-92.58516,896
4100170,AR,Bald Knob,35.30981,-91.56791,2908
4100255,AR,Banks,33.57483,-92.26903,120
4100348,AR,Barling,35.32565,-94.3016,4740
4100496,AR,Bassett,35.53647,-90.12676,162
4100525,AR,Batesville,35.7698,-91.64097,10668
4100574,AR,Bauxite,34.55565,-92.52127,495
4100592,AR,Bay,35.7423,-90.56233,1813
4100808,AR,Bearden,33.72455,-92.61571,897
4100856,AR,Beaver,36.47368,-93.76742,101
4100984,AR,Beebe,35.07064,-91.87959,8106
4101049,AR,Beedeville,35.42897,-91.10985,101
4101114,AR,Bella Vista,36.4807,-94.27134,27999
4101133,AR,Bellefonte,36.20091,-93.04851,478
4101139,AR,Belleville,35.09315,-93.44852,433
4101196,AR,Ben Lomond,33.8354,-94.11853,147
4101241,AR,Benton,34.56454,-92.58683,34177
4101260,AR,Bentonville,36.37285,-94.20882,44499
4101279,AR,Bergman,36.31618,-93.00767,448
4101309,AR,Berryville,36.36479,-93.56797,5371
4101456,AR,Bethel Heights,36.21424,-94.12937,2490
4101759,AR,Big Flat,36.00507,-92.40433,103
4101907,AR,Bigelow,35.0012,-92.62988,308
4101909,AR,Biggers,36.33256,-90.80623,337
4101970,AR,Birdsong,35.45842,-90.2626,38
4101989,AR,Biscoe,34.82093,-91.4043,466
4102065,AR,Black Oak,35.83896,-90.36816,262
4102067,AR,Black Oak,35.98341,-94.07965,290
4102088,AR,Black Rock,36.1084,-91.09735,625
4102096,AR,Black Springs,34.46121,-93.71269,96
4102238,AR,Blevins,33.87178,-93.57712,308
4102305,AR,Blue Eye,36.49784,-93.39796,30
4102362,AR,Blue Mountain,35.13037,-93.71158,120
4102380,AR,Bluff City,33.71844,-93.13406,119
4102412,AR,Blytheville,35.9273,-89.91898,14694
4102466,AR,Bodcaw,33.55845,-93.40712,132
4102553,AR,Bonanza,35.23926,-94.42605,556
4102581,AR,Bono,35.90868,-90.80262,2236
4102622,AR,Booneville,35.14009,-93.92159,3888
4102782,AR,Bradford,35.42314,-91.45596,760
4102790,AR,Bradley,33.09819,-93.6549,566
4102849,AR,Branch,35.30565,-93.95354,358
4102963,AR,Briarcliff,36.27507,-92.28627,235
4103042,AR,Brinkley,34.88787,-91.19457,2890
4103117,AR,Brookland,35.90007,-90.58205,2977
4103448,AR,Bryant,34.59593,-92.48905,19986
4103554,AR,Buckner,33.35846,-93.43601,252
4103678,AR,Bull Shoals,36.38396,-92.58155,1933
4103737,AR,Burdette,35.8173,-89.93925,179
4103957,AR,Cabot,34.97453,-92.01653,25587
4104004,AR,Caddo Valley,34.18204,-93.07101,607
4104037,AR,Caldwell,35.07454,-90.81678,498
4104049,AR,Cale,33.62623,-93.24045,76
4104078,AR,Calico Rock,36.11951,-92.13599,1734
4104089,AR,Calion,33.32901,-92.53849,466
4104182,AR,Camden,33.58456,-92.83433,11347
4104189,AR,Cammack Village,34.77815,-92.34904,748
4104297,AR,Campbell Station,35.66841,-91.24485,241
4104566,AR,Caraway,35.75813,-90.32232,1270
4104602,AR,Carlisle,34.78315,-91.74652,2183
4104718,AR,Carthage,34.0751,-92.55544,322
4104737,AR,Casa,35.02287,-93.04767,167
4104754,AR,Cash,35.79424,-90.93651,362
4104836,AR,Caulksville,35.30203,-93.86409,206
4104857,AR,Cave City,35.94174,-91.54847,1868
4104897,AR,Cave Springs,36.26341,-94.23187,3076
4105064,AR,Cedarville,35.56981,-94.36688,1368
4105138,AR,Center Ridge,35.37397,-92.56294,388
4105168,AR,Centerton,36.3598,-94.28521,12023
4105215,AR,Central City,35.31926,-94.25215,494
4105377,AR,Charleston,35.29704,-94.03632,2483
4105427,AR,Cherokee City,36.29841,-94.57772,72
4105435,AR,Cherokee Village,36.29784,-91.51597,4603
4105468,AR,Cherry Valley,35.40203,-90.75317,615
4105478,AR,Chester,35.68092,-94.17521,160
4105514,AR,Chidester,33.70233,-93.02044,271
4105824,AR,Clarendon,34.69315,-91.31374,1504
4105865,AR,Clarkedale,35.30925,-90.23621,353
4105879,AR,Clarksville,35.47147,-93.46657,9433
4106074,AR,Clinton,35.59147,-92.46044,2538
4106126,AR,Coal Hill,35.43731,-93.67297,1025
4106276,AR,College City,36.12535,-90.93929,537
4106292,AR,College Station,34.70815,-92.22126,600
4106336,AR,Colt,35.13148,-90.81122,351
4106405,AR,Concord,35.66369,-91.84764,238
4106458,AR,Conway,35.0887,-92.4421,64980
4106638,AR,Corinth,35.07342,-93.42935,69
4106689,AR,Corning,36.40784,-90.57983,3162
4106721,AR,Cotter,36.27118,-92.53544,951
4106733,AR,Cotton Plant,35.00815,-91.25124,604
4106951,AR,Coy,34.53871,-91.87403,95
4107039,AR,Crawfordsville,35.22509,-90.3251,456
4107198,AR,Crossett,33.12818,-91.96124,5220
4107437,AR,Cushman,35.87285,-91.75403,453
4107556,AR,Daisy,34.23733,-93.74213,110
4107594,AR,Damascus,35.3673,-92.4096,383
4107630,AR,Danville,35.05398,-93.39352,2350
4107641,AR,Dardanelle,35.22314,-93.15795,4659
4107674,AR,Datto,36.39173,-90.73095,94
4107802,AR,De Queen,34.03789,-94.34132,6707
4107820,AR,De Valls Bluff,34.78482,-91.45846,587
4107823,AR,De Witt,34.29288,-91.3379,3292
4107903,AR,Decatur,36.33591,-94.46077,1773
4107991,AR,Delaplaine,36.23368,-90.7265,117
4107997,AR,Delight,34.03149,-93.50296,268
4108001,AR,Dell,35.85535,-90.04176,209
4108038,AR,Dennard,35.75674,-92.52461,530
4108043,AR,Denning,35.42925,-93.75714,307
4108090,AR,Dermott,33.52539,-91.43595,2720
4108091,AR,Des Arc,34.97704,-91.49513,1639
4108167,AR,Diamond City,36.46451,-92.92017,781
4108184,AR,Diaz,35.63841,-91.26513,1248
4108212,AR,Dierks,34.11928,-94.01658,1092
4108849,AR,Donaldson,34.23676,-92.9235,300
4108950,AR,Dover,35.40147,-93.11434,1398
4109226,AR,Dumas,33.88705,-91.49179,4323
4109338,AR,Dyer,35.49231,-94.13771,860
4109346,AR,Dyess,35.5898,-90.21343,384
4109406,AR,Earle,35.27509,-90.46677,2282
4109452,AR,East End,34.55065,-92.34099,6998
4109724,AR,Edmondson,35.10648,-90.31038,404
4109755,AR,Egypt,35.86813,-90.94568,112
4109785,AR,El Dorado,33.20763,-92.66627,18386
4109800,AR,Elaine,34.30844,-90.85205,556
4109857,AR,Elkins,36.00147,-94.00825,2946
4109878,AR,Salesville,36.24535,-92.26516,450
4109927,AR,Elm Springs,36.20619,-94.23437,2147
4109968,AR,Emerson,33.09763,-93.19294,354
4109987,AR,Emmet,33.72623,-93.47045,486
4110001,AR,England,34.54426,-91.96903,2765
4110025,AR,Enola,35.19536,-92.20321,344
4110094,AR,Etowah,35.72897,-90.23232,329
4110100,AR,Eudora,33.10957,-91.26206,2102
4110119,AR,Eureka Springs,36.40118,-93.73797,2083
4110165,AR,Evening Shade,36.07174,-91.61931,421
4110197,AR,Everton,36.15535,-92.90684,134
4110233,AR,Fairfield Bay,35.59424,-92.27793,2268
4110427,AR,Fargo,34.95148,-91.18012,90
4110443,AR,Farmington,36.04202,-94.24715,6701
4110486,AR,Fayetteville,36.06258,-94.15743,82830
4110518,AR,Felsenthal,33.05957,-92.1568,143
4110598,AR,Fifty-Six,35.95757,-92.21849,173
4111014,AR,Fisher,35.49147,-90.97429,218
4111212,AR,Flippin,36.27896,-92.59711,1335
4111307,AR,Foreman,33.72178,-94.39687,951
4111319,AR,Fordyce,33.81372,-92.41293,4027
4111382,AR,Forrest City,35.00815,-90.78983,14672
4111410,AR,Fort Smith,35.38592,-94.39855,88194
4111470,AR,Fouke,33.26124,-93.88546,873
4111479,AR,Fountain Hill,33.35789,-91.85041,168
4111484,AR,Fountain Lake,34.57287,-92.98768,503
4111497,AR,Fourche,34.99398,-92.621,61
4111592,AR,Franklin,36.17035,-91.77598,191
4111735,AR,Friendship,34.22315,-93.00295,176
4111853,AR,Fulton,33.61456,-93.81352,196
4112036,AR,Garfield,36.44841,-93.97409,527
4112042,AR,Garland,33.3629,-93.7099,243
4112067,AR,Garner,35.14148,-91.78625,284
4112110,AR,Gassville,36.28312,-92.49405,2133
4112129,AR,Gateway,36.49035,-93.93187,425
4112163,AR,Gentry,36.26758,-94.48466,3397
4112204,AR,Georgetown,35.12703,-91.45513,124
4112254,AR,Gibson,34.88426,-92.2357,3543
4112280,AR,Gilbert,35.98785,-92.71628,27
4112321,AR,Gillett,34.11732,-91.37651,688
4112324,AR,Gillham,34.16928,-94.31632,162
4112341,AR,Gilmore,35.41175,-90.27843,252
4112430,AR,Glenwood,34.32677,-93.55074,2141
4112638,AR,Gosnell,35.95979,-89.97203,3306
4112660,AR,Goshen,36.10119,-93.99131,1589
4112662,AR,Gould,33.9851,-91.56096,778
4112712,AR,Grady,34.0801,-91.70068,412
4112765,AR,Grannis,34.24067,-94.33493,562
4112871,AR,Gravel Ridge,34.86842,-92.1907,2902
4112898,AR,Gravette,36.42202,-94.45355,3232
4113015,AR,Green Forest,36.33535,-93.43602,2769
4113067,AR,Greenbrier,35.23397,-92.38765,5296
4113113,AR,Greenland,35.99425,-94.1752,1388
4113140,AR,Greenway,36.34117,-90.22038,196
4113143,AR,Greenwood,35.21565,-94.25577,9322
4113167,AR,Greers Ferry,35.57702,-92.17737,871
4113213,AR,Griffithville,35.1237,-91.64513,225
4113265,AR,Grubbs,35.6498,-91.07401,366
4113292,AR,Guion,35.92535,-91.9407,83
4113366,AR,Gum Springs,34.06732,-93.09184,117
4113407,AR,Gurdon,33.92094,-93.15406,2144
4113457,AR,Hackett,35.19037,-94.41105,818
4113467,AR,Hagarville,35.51564,-93.3249,129
4113607,AR,Hamburg,33.22818,-91.79763,2791
4113647,AR,Hampton,33.53789,-92.46988,1281
4113770,AR,Hardy,36.3159,-91.48264,759
4113878,AR,Harrell,33.51011,-92.39876,248
4113951,AR,Harrisburg,35.56425,-90.71678,2302
4113956,AR,Harrison,36.22979,-93.10768,13138
4113994,AR,Hartford,35.02288,-94.38133,643
4114001,AR,Hartman,35.43258,-93.61547,530
4114047,AR,Haskell,34.50148,-92.63655,4480
4114074,AR,Hatfield,34.48566,-94.37855,403
4114104,AR,Havana,35.1112,-93.52963,368
4114166,AR,Haynes,34.89093,-90.79206,136
4114220,AR,Hazen,34.78093,-91.58097,1404
4114225,AR,Heber Springs,35.49147,-92.03126,7156
4114243,AR,Hector,35.4673,-92.97489,452
4114272,AR,Helena,34.52955,-90.59177,5548
4114368,AR,Hensley,34.50537,-92.2057,139
4114413,AR,Hermitage,33.4465,-92.17403,804
4114553,AR,Hickory Ridge,35.39731,-90.99651,261
4114620,AR,Higden,35.57341,-92.20321,117
4114635,AR,Higginson,35.19481,-91.71264,653
4114673,AR,Highland,36.2759,-91.52403,1054
4114693,AR,Highfill,36.26147,-94.35771,632
4114802,AR,Hindsville,36.14424,-93.86214,61
4114830,AR,Hiwasse,36.43174,-94.33382,497
4114930,AR,Holiday Island,36.48535,-93.73214,2373
4114945,AR,Holland,35.17147,-92.27376,546
4114992,AR,Holly Grove,34.59593,-91.19984,546
4115181,AR,Hope,33.66706,-93.59157,9891
4115281,AR,Horatio,33.93845,-94.35715,1058
4115334,AR,Horseshoe Bend,36.22923,-91.76431,2092
4115352,AR,Horseshoe Lake,34.91343,-90.30732,278
4115412,AR,Hot Springs,34.5037,-93.05518,35635
4115429,AR,Hot Springs Village,34.67204,-92.99879,12807
4115450,AR,Houston,35.03342,-92.69461,169
4115508,AR,Hoxie,36.05035,-90.97512,2680
4115578,AR,Hughes,34.94926,-90.47149,1323
4115608,AR,Humnoke,34.54148,-91.75708,281
4115613,AR,Humphrey,34.42204,-91.70624,524
4115634,AR,Hunter,35.05287,-91.12623,98
4115654,AR,Huntington,35.08232,-94.26327,626
4115658,AR,Huntsville,36.08619,-93.7413,2378
4115759,AR,Huttig,33.03957,-92.18264,564
4115796,AR,Imboden,36.20257,-91.17457,640
4116311,AR,Jacksonport,35.64175,-91.30957,203
4116315,AR,Jacksonville,34.8662,-92.11015,28643
4116400,AR,Jasper,36.00813,-93.18657,449
4116494,AR,Jennette,35.16648,-90.40454,110
4116519,AR,Jericho,35.28592,-90.22704,113
4116526,AR,Jerome,33.39956,-91.47012,39
4116660,AR,Johnson,36.13286,-94.16548,3634
4116746,AR,Joiner,35.50786,-90.14704,540
4116816,AR,Jones Mills,34.43759,-92.88767,90
4116834,AR,Jonesboro,35.8423,-90.70428,73907
4116896,AR,Judsonia,35.27009,-91.63986,2027
4116918,AR,Junction City,33.01625,-92.72432,547
4117286,AR,Keiser,35.67452,-90.09981,704
4117358,AR,Kensett,35.23175,-91.66764,1651
4117378,AR,Keo,34.60287,-92.00903,259
4117417,AR,Kibler,35.43037,-94.2316,943
4117552,AR,Kingsland,33.85844,-92.29404,420
4117585,AR,Kirby,34.25038,-93.6413,786
4117643,AR,Knobel,36.32006,-90.60206,269
4117661,AR,Knoxville,35.38203,-93.36435,746
4117725,AR,La Grange,34.65649,-90.73289,89
4117784,AR,Lafe,36.20423,-90.514,461
4117869,AR,Lake City,35.81619,-90.43427,2324
4117942,AR,Lake Hamilton,34.42453,-93.09518,2135
4118121,AR,Lake Village,33.32873,-91.28178,2575
4118196,AR,Lakeview,36.36868,-92.54544,726
4118197,AR,Lakeview,34.41677,-90.80094,443
4118223,AR,Lamar,35.44064,-93.38796,1668
4118277,AR,Landmark,34.6112,-92.3196,3555
4118450,AR,Lavaca,35.3362,-94.17326,2404
4118507,AR,Leachville,35.93591,-90.25788,1868
4118513,AR,Lead Hill,36.41979,-92.91489,274
4118678,AR,Leola,34.16954,-92.59099,503
4118687,AR,Lepanto,35.61119,-90.32982,1834
4118695,AR,Leslie,35.83035,-92.55794,415
4118711,AR,Letona,35.36175,-91.82931,255
4118755,AR,Lewisville,33.35846,-93.57768,1181
4118826,AR,Lexa,34.59788,-90.75233,255
4118981,AR,Lincoln,35.94953,-94.42355,2431
4119245,AR,Little Flock,36.38591,-94.1352,2748
4119403,AR,Little Rock,34.74648,-92.28959,197992
4119512,AR,Lockesburg,33.96734,-94.16853,741
4119617,AR,London,35.32897,-93.25296,1046
4119817,AR,Lonoke,34.78398,-91.89986,4249
4119835,AR,Lonsdale,34.54454,-92.80822,95
4119864,AR,Lost Bridge Village,36.38841,-93.90686,434
4119911,AR,Louann,33.39096,-92.79183,154
4119972,AR,Lowell,36.25535,-94.13076,8549
4120104,AR,Luxora,35.75619,-89.92814,1102
4120117,AR,Lynn,36.00729,-91.25235,277
4120274,AR,Madison,35.01315,-90.72261,707
4120286,AR,Magazine,35.15092,-93.80687,823
4120302,AR,Magness,35.7023,-91.48041,202
4120315,AR,Magnet Cove,34.45426,-92.84461,5
4120323,AR,Magnolia,33.26707,-93.23933,11669
4120388,AR,Malvern,34.36231,-92.81295,10928
4120398,AR,Mammoth Spring,36.49562,-91.5407,969
4120426,AR,Manila,35.88007,-90.16704,3257
4120438,AR,Mansfield,35.05954,-94.25271,1096
4120508,AR,Marianna,34.77371,-90.75761,3766
4120519,AR,Marie,35.61036,-90.08092,79
4120524,AR,Marion,35.21453,-90.19648,12292
4120544,AR,Marked Tree,35.53286,-90.42066,2501
4120581,AR,Marmaduke,36.18701,-90.38316,1216
4120611,AR,Marshall,35.90896,-92.63127,1300
4120684,AR,Marvell,34.55566,-90.91289,1047
4120792,AR,Maumelle,34.86676,-92.40432,17931
4120843,AR,Mayflower,34.95703,-92.42738,2431
4120855,AR,Maynard,36.41979,-90.89734,417
4120865,AR,Maysville,36.40369,-94.60189,130
4120886,AR,McAlmont,34.80842,-92.18181,1873
4120918,AR,McCaskill,33.91678,-93.64157,94
4120981,AR,McCrory,35.2562,-91.20012,1601
4121013,AR,McDougal,36.44006,-90.39149,175
4121052,AR,McGehee,33.629,-91.39956,3919
4121158,AR,McNab,33.66123,-93.83268,66
4121166,AR,McNeil,33.3479,-93.20989,497
4121185,AR,McRae,35.11286,-91.82236,680
4121256,AR,Melbourne,36.05951,-91.90848,1779
4121297,AR,Mena,34.58622,-94.23966,5653
4121315,AR,Menifee,35.14842,-92.55405,305
4121426,AR,Midland,35.09315,-94.35327,321
4121436,AR,Midway,36.38534,-92.46183,1084
4121438,AR,Midway,34.25426,-92.96351,388
4121792,AR,Mineral Springs,33.87512,-93.9138,1161
4121819,AR,Minturn,35.97452,-91.02762,103
4121899,AR,Mitchellville,33.90566,-91.49901,332
4121954,AR,Monette,35.89063,-90.34427,1527
4122015,AR,Monticello,33.629,-91.79096,9820
4122029,AR,Montrose,33.29762,-91.49373,335
4122092,AR,Moorefield,35.76841,-91.57041,137
4122203,AR,Moro,34.7951,-90.99123,197
4122218,AR,Morrilton,35.15092,-92.74405,6738
4122254,AR,Morrison Bluff,35.38786,-93.52852,62
4122466,AR,Mount Ida,34.55676,-93.63408,1025
4122657,AR,Mount Pleasant,35.96174,-91.7557,403
4122766,AR,Mount Vernon,35.22647,-92.12404,148
4122962,AR,Mountain Pine,34.57203,-93.17324,778
4122986,AR,Mountain View,35.86841,-92.11765,2837
4123018,AR,Mountainburg,35.63564,-94.16743,619
4123037,AR,Mountain Home,36.33534,-92.38516,12330
4123120,AR,Mulberry,35.50064,-94.05159,1634
4123162,AR,Murfreesboro,34.06233,-93.6899,1580
4123271,AR,Nashville,33.94567,-93.84713,4479
4123296,AR,Natural Steps,34.86203,-92.47544,426
4123473,AR,New Blaine,35.28953,-93.42018,174
4123492,AR,New Edinburg,33.75733,-92.23848,127
4123800,AR,Newark,35.70174,-91.44152,1177
4123830,AR,Newport,35.6048,-91.2818,7767
4123905,AR,Nimmons,36.30673,-90.09454,65
4123970,AR,Norfork,36.20951,-92.28432,499
4123981,AR,Norman,34.45537,-93.68149,359
4123988,AR,Norphlet,33.31596,-92.66293,824
4124039,AR,North Crossett,33.16568,-91.94152,3119
4124112,AR,North Little Rock,34.76954,-92.26709,66504
4124304,AR,O'Kean,36.16923,-90.81428,188
4124437,AR,Oak Grove Heights,36.1209,-90.51066,991
4124545,AR,Oakgrove,36.45618,-93.43657,238
4124548,AR,Oakhaven,33.72928,-93.62073,62
4124630,AR,Oden,34.61899,-93.77686,220
4124649,AR,Ogden,33.58262,-94.04269,171
4124654,AR,Oil Trough,35.63091,-91.46041,260
4124667,AR,Okolona,33.99733,-93.33795,143
4124671,AR,Ola,35.03231,-93.22323,1250
4124911,AR,Omaha,36.45229,-93.18851,171
4124966,AR,Oppelo,35.1012,-92.76767,766
4125027,AR,Osceola,35.70508,-89.96953,7233
4125168,AR,Oxford,36.22118,-91.92932,647
4125176,AR,Ozan,33.84789,-93.71907,83
4125181,AR,Ozark,35.48703,-93.8277,3590
4125265,AR,Palestine,34.97232,-90.90262,623
